,time,open,close,high,low,vol
0,1500652800,200.0,2001.0,5999.0,200.0,2992.7966
1,1500739200,2001.0,3470.0,4600.0,1600.0,5343.566
2,1500825600,3471.0,3380.0,3900.0,3100.0,2666.6547
3,1500912000,3376.0,2961.0,3800.0,2100.0,3224.5372
4,1500998400,3000.0,2849.0,3120.0,2103.2,3590.5698
5,1501084800,2800.0,2611.5,3201.0,2521.0,3190.3355
6,1501171200,2602.0,2520.0,2829.9,1700.2,5579.3615
7,1501257600,2620.0,2300.0,2790.0,2100.0,2475.5836
8,1501344000,2325.0,2315.0,2390.0,2152.3,1703.9767
9,1501430400,2330.0,1845.0,2500.0,1740.01,2570.888
10,1501516800,1850.0,2400.0,2780.0,1500.0,4595.7729
11,1501603200,2400.0,3550.0,4499.0,1520.0,21810.975
12,1501689600,3551.01,2399.0,3765.0,2055.02,38688.334
13,1501776000,2355.0,1830.02,2633.0,1688.0,25677.2948
14,1501862400,1833.53,1583.01,1950.0,1360.01,24614.7057
15,1501948800,1583.01,1362.01,1596.99,1350.0,17247.8011
16,1502035200,1374.99,1737.86,1774.0,1351.1,16083.5666
17,1502121600,1725.7,2445.38,2550.0,1725.68,18604.447
18,1502208000,2445.38,2188.99,2445.38,2101.0,13081.9933
19,1502294400,2177.0,1939.67,2235.0,1843.13,6812.7051
20,1502380800,1940.67,2181.5,2385.69,1836.66,14505.3018
21,1502467200,2181.5,2175.03,2264.0,2120.0,7772.4101
22,1502553600,2186.58,2062.0,2197.29,2049.99,4479.975
