,time,open,close,high,low,vol
0,1495382400,20000,17000,20000,12100,1.2217
1,1495987200,14888.32,17710.18,18218.18,14888.32,500.1747
2,1496592000,17731.74,20599.71,20777.75,17438.52,5187.8428
3,1497196800,20599.99,18945.66,20994.7,17000.59,7807.3097
4,1497801600,18919.55,19669,20468.98,18574.85,8154.1869
5,1498406400,19667.52,17196.23,19819.99,16620.64,5531.2057
6,1499011200,17196.23,17789.93,18540,17066.09,5946.7257
7,1499616000,17789.93,13467.99,17813.97,12941.05,7301.9341
8,1500220800,13524.96,18313.6,19741.8,8000.97,9870.2418
9,1500825600,18319.8,18639.94,25000,16501,10308.3042
10,1501430400,18669.97,21910,22550,15884.2,16651.3028
11,1502035200,21911.36,26250,28000,21156,6089.3963
