,time,open,close,high,low,vol
0,1498600800,270,272.97,273.78,270,772.28
1,1498622400,272.8,284.1,289,268.3,6651.1472
2,1498644000,284,284.7,292.6,278,4227.1885
3,1498665600,284.68,293.2,297.21,283.01,1195.6027
4,1498687200,293.2,284.99,295.92,278.89,5051.8408
5,1498708800,285,284.6,291.76,283.36,6618.1075
6,1498730400,284.6,286.32,286.32,275.19,4142.1129
7,1498752000,286.32,286.9,294.66,284.91,1167.0782
8,1498773600,286.9,282.96,289.71,281.78,4865.0193
9,1498795200,282.97,286.4,288.01,282.85,6412.5472
10,1498816800,286.4,292,293.8,284.33,4192.2119
11,1498838400,292.5,289.89,293.3,288.01,1225.17
12,1498860000,289.89,282.18,292,281.28,4588.2352
13,1498881600,282.14,285.17,286.5,281.2,6627.2023
14,1498903200,285.17,283.31,286.98,281.69,4117.8754
15,1498924800,284.73,273.41,285.5,273.4,1190.87
16,1498946400,273.49,264,277.45,258.1,5332.7914
17,1498968000,264,275.35,276.72,261.1,6575.6616
18,1498989600,275,271.01,275,265.47,3934.7923
19,1499011200,271.01,282.2,283,271.01,1190.5553
20,1499032800,282.9,294.01,294.01,278.9,4820.2094
21,1499054400,294.86,312.94,323.46,291.4,7488.3203
22,1499076000,313,336,338.81,313,4256.79
23,1499097600,336,332.89,336.8,325.43,1209.8769
24,1499119200,332.2,348.2,354.07,319.14,4805.5282
25,1499140800,348.2,347.8,353,343,6975.5969
26,1499162400,347.09,357.67,374.88,343.5,4335.2633
27,1499184000,357.67,365.7,368.03,345.3,1227.6453
28,1499205600,365.7,372.3,379.82,358.8,4949.7359
29,1499227200,372,364.4,372.3,348.14,8581.6571
30,1499248800,364.49,355.28,367.64,349.77,4982.2449
31,1499270400,355.85,363.78,364.96,355.05,9094.68
32,1499292000,363.04,360.54,367.9,356.85,8916.29
33,1499313600,360.89,354.23,360.89,350.63,9398.95
34,1499335200,354,349,356.21,344.1,9255.3957
35,1499356800,349,355.9,355.9,346.61,9149.06
36,1499378400,355.26,339.33,356.15,334.5,9426.34
37,1499400000,339.33,331.56,341.65,330.21,9466.29
38,1499421600,331.56,328.68,335.94,316.01,9188.19
39,1499443200,328.68,312.31,337.35,306.67,9485.14
40,1499464800,312.31,312.41,321.98,302.36,9675.1695
41,1499486400,312.41,332.53,332.53,308.27,9677.6914
42,1499508000,332.53,345.35,350.45,323.94,9229.4694
43,1499529600,345.35,346.01,346.66,336.11,8735.01
44,1499551200,346.01,357.47,365.3,346.01,9358.21
45,1499572800,357.47,340.49,357.62,337.26,9585.2713
46,1499594400,340.39,347.52,353.7,340,9545.11
47,1499616000,347.52,350,352,342.6,9323.93
48,1499637600,350,338.5,350,333.54,9518.03
49,1499659200,338.5,343.18,347,336.6,9625.1
50,1499680800,343.17,329.2,344,326.56,9476.8436
51,1499702400,329.2,324.79,336.7,322.52,9335.0802
52,1499724000,324.88,311.21,329.7,310.3,9610.5175
