,time,open,close,high,low,vol
0,1498147200,2800,2806.84,2853.2,2768.09,1605.2502
1,1498233600,2806.84,2742.38,2823.07,2697.88,3197.6368
2,1498320000,2742.38,2591.98,2759.3,2573.16,3283.837
3,1498406400,2591.98,2150.81,2618.63,2138.36,3754.6321
4,1498492800,2146.18,2047.2,2527.94,1949.67,4197.0865
5,1498579200,2047.2,2321.39,2386.07,2047.2,4105.3927
6,1498665600,2321.39,2220.96,2396.66,2170.08,3896.9429
7,1498752000,2229.65,2172.3,2291.85,2102.13,3634.8377
8,1498838400,2172.3,2072.96,2224.99,2040.45,3876.0877
9,1498924800,2072.96,1976.77,2084.98,1886.99,3738.4458
10,1499011200,1976.77,2044.29,2085.8,1958.99,3914.3665
11,1499097600,2044.29,2015.49,2086.65,2009.9,4051.4838
12,1499184000,2015.49,1890.91,2034.56,1881.14,3931.628
13,1499270400,1890.91,1943.52,2029.6,1884.32,4046.3523
14,1499356800,1943.52,1771.64,2001.64,1769.11,3970.4281
15,1499443200,1771.64,1703.88,1850.69,1635.86,4032.126
16,1499529600,1703.88,1741.15,1834.45,1666.97,3986.6644
17,1499616000,1741.1,1534.3,1755.23,1518.59,3936.1362
18,1499702400,1534.3,1300.08,1582.8,1204.46,4444.4254
19,1499788800,1300.09,1356.1,1389.98,1200.93,3928.7634
20,1499875200,1356.1,1336.65,1531.92,1330.6,4135.1491
21,1499961600,1336.65,1198.71,1383.72,1198.71,3642.6463
22,1500048000,1198.71,1089.14,1258.67,1073.46,3308.5141
23,1500134400,1089.15,1060.79,1175.76,1000.29,4073.6236
24,1500220800,1060.92,1148.19,1232.66,952.29,3308.7315
25,1500307200,1147.48,1313.67,1315.76,1140.03,3382.3906
26,1500393600,1314.28,1399.55,1459.16,1258.62,4381.3004
27,1500480000,1398.51,1406.35,1432.03,1265.48,2384.2624
28,1500566400,1403.98,1414.74,1459.35,1384.78,3747.0628
29,1500652800,1414.66,1404.75,1430.42,1367.13,3441.8565
30,1500739200,1405.77,1419.89,1492.5,1352.64,3862.6013
31,1500825600,1418.92,1394.97,1439.4,1364.59,3693.9449
32,1500912000,1393.76,1270.16,1409.33,1242.66,4042.4427
33,1500998400,1273.07,1232.1,1290.69,1162.59,3631.1429
34,1501084800,1230.78,1265.47,1307.66,1221.66,3765.1555
35,1501171200,1265.87,1224.68,1281.84,1212.54,3748.3956
36,1501257600,1224.02,1169.72,1236.87,1159.44,3805.6672
37,1501344000,1170.69,1252.71,1275.27,1166.51,3736.5785
38,1501430400,1253,1167.99,1256.15,1166.18,3628.3875
39,1501516800,1167.38,1237.79,1278.78,925.94,4210.7076
40,1501603200,1236.24,1270.91,1301.41,1230,3443.3692
41,1501689600,1269.02,1270.43,1304,1225.6,3605.4761
42,1501776000,1270.43,1265.37,1344.7,1260.45,939.5365
43,1501862400,1265.44,1399.84,1414.95,1260.02,3855.1233
44,1501948800,1398.89,1403.16,1528.5,1392.69,4037.5588
45,1502035200,1402.86,1397.12,1431.66,1353,3892.092
46,1502121600,1396.02,1493,1499.06,1377.89,4069.9192
47,1502208000,1490.72,1587.97,1850.7,1471.25,5161.5179
48,1502294400,1588.53,1605.15,1685.69,1569.54,3438.7697
49,1502380800,1603.67,1516.27,1615.95,1480.17,4005.6258
50,1502467200,1516.8,1509.57,1566.63,1481.79,3641.4475
51,1502553600,1509.44,1410.37,1528.64,1357,3385.4888
