,time,open,close,high,low,vol
0,1500829200,1491.73,1500.4,1501.46,1491.73,38.2669
1,1500830100,1502.92,1508.36,1511.04,1501.34,40.1241
2,1500831000,1509,1506.17,1511.4,1505.83,38.6244
3,1500831900,1506.38,1512.39,1512.51,1505.47,37.2524
4,1500832800,1510.85,1510.21,1512.5,1509.72,37.1418
5,1500833700,1510.73,1512.65,1514.47,1508.04,41.5493
6,1500834600,1512.95,1521.38,1523.63,1510.24,40.1103
7,1500835500,1521.74,1515.64,1522.6,1515.26,41.7769
8,1500836400,1515.6,1519.99,1521.73,1515,40.3815
9,1500837300,1523.53,1525,1525,1522.43,40.5226
10,1500838200,1525,1527.25,1529.12,1525,42.5695
11,1500839100,1527.98,1523.65,1529.09,1522.59,38.3251
12,1500840000,1523.36,1520.01,1523.36,1517.2,41.0062
13,1500840900,1520.02,1513.92,1520.56,1512.16,40.8359
14,1500841800,1513.85,1515.11,1515.11,1511.08,42.578
15,1500842700,1515.11,1525.98,1527.58,1512.93,50.8818
16,1500843600,1525.94,1525.85,1527.98,1520.99,37.176
17,1500844500,1525.05,1525.07,1527.97,1523.58,42.3102
18,1500845400,1525.68,1522.18,1527.47,1520.58,39.7272
19,1500846300,1523.65,1520.67,1525.23,1519.04,42.0453
20,1500847200,1520.71,1521.53,1522.87,1519.08,40.1592
21,1500848100,1520.85,1496.39,1521.72,1495.36,40.4437
22,1500849000,1497,1488.52,1497.36,1487.2,42.9749
23,1500849900,1488.14,1489.98,1495.06,1487.49,42.3061
24,1500850800,1489.55,1485.48,1490.09,1482.5,41.2943
25,1500851700,1486.65,1497.56,1499.77,1485.74,39.3214
26,1500852600,1498.41,1503.8,1509.73,1497.18,39.8672
27,1500853500,1501.99,1510.63,1511.43,1500.17,38.6807
28,1500854400,1510.19,1496.27,1512.79,1495.52,39.8501
29,1500855300,1496.94,1499.62,1501.56,1495.8,37.7039
30,1500856200,1499.7,1505.88,1506.7,1499.67,39.5634
31,1500857100,1505.93,1501.17,1506.31,1501.16,42.582
32,1500858000,1501.17,1508,1508.32,1501.17,41.4365
33,1500858900,1508,1509.3,1514.4,1508,40.1138
34,1500859800,1509.32,1507.52,1511.13,1505.94,40.2237
35,1500860700,1507.36,1508.71,1509.53,1505.01,63.7236
