,time,open,close,high,low,vol
0,1497492000,1,0.9145,1,0.9145,1.5215
1,1497495600,0.9,0.9,0.9,0.9,0.1
2,1497499200,0.8145,0.5,0.8145,0.5,0.4454
3,1497502800,0.3,0.2,0.31,0.2,8.0329
4,1497506400,0.4,0.4,0.4,0.4,0.5
5,1497510000,0.4,0.4,0.4,0.4,0
6,1497513600,0.4,0.4,0.4,0.4,0
7,1497517200,0.4,0.4,0.4,0.4,0
8,1497520800,0.4,0.4,0.4,0.4,0
9,1497524400,0.4,0.4,0.4,0.4,0
10,1497528000,0.4,0.4,0.4,0.4,0
11,1497531600,0.4,0.4,0.4,0.4,0
12,1497535200,0.2,0.2,0.2,0.2,1
13,1497538800,0.2,0.2,0.2,0.2,1
14,1497542400,0.2,0.2,0.2,0.2,0
15,1497546000,0.2,0.2,0.2,0.2,0
16,1497549600,0.2,0.2,0.2,0.2,0
17,1497553200,0.2,0.2,0.2,0.2,0
18,1497556800,0.2,0.2,0.2,0.2,0
19,1497560400,0.2,0.2,0.2,0.2,0
20,1497564000,0.2,0.2,0.2,0.2,0
21,1497567600,0.2,0.2,0.2,0.2,0
22,1497571200,0.2,0.2,0.2,0.2,0
23,1497574800,0.2,0.2,0.2,0.2,0
24,1497578400,0.2,0.2,0.2,0.2,0
25,1497582000,0.2,0.2,0.2,0.2,0
26,1497585600,0.2,0.2,0.2,0.2,0
27,1497589200,0.2,0.2,0.2,0.2,0
28,1497592800,0.2,0.2,0.2,0.2,0
29,1497596400,0.2,0.2,0.2,0.2,0
30,1497600000,0.2002,0.2001,0.2002,0.2001,2.7274
31,1497603600,0.2001,0.2001,0.2001,0.2001,0
32,1497607200,0.2001,0.2001,0.2001,0.2001,0
33,1497610800,0.2001,0.2001,0.2001,0.2001,0
34,1497614400,0.2001,0.2001,0.2001,0.2001,0
35,1497618000,0.2001,0.2001,0.2001,0.2001,0
36,1497621600,0.2001,0.2001,0.2001,0.2001,0
37,1497625200,0.2001,0.2001,0.2001,0.2001,0
38,1497628800,0.2001,0.2001,0.2001,0.2001,0
39,1497632400,0.2001,0.2001,0.2001,0.2001,0
40,1497636000,0.2001,0.2001,0.2001,0.2001,0
41,1497639600,0.2001,0.2001,0.2001,0.2001,2
42,1497643200,0.2001,0.2001,0.2001,0.2001,0
43,1497646800,0.2001,0.2001,0.2001,0.2001,0
44,1497650400,0.2001,0.2001,0.2001,0.2001,0
45,1497654000,0.2001,0.2001,0.2001,0.2001,0
46,1497657600,0.2001,0.2001,0.2001,0.2001,0
47,1497661200,0.2001,0.2001,0.2001,0.2001,0
48,1497664800,0.2001,0.2001,0.2001,0.2001,0
49,1497668400,0.2001,0.2001,0.2001,0.2001,0
50,1497672000,0.2001,0.2001,0.2001,0.2001,0
51,1497675600,0.2001,0.2001,0.2001,0.2001,0
52,1497679200,0.2001,0.2001,0.2001,0.2001,0
53,1497682800,0.3,1,1,0.3,7.8705
54,1497686400,1,1,1,1,0
55,1497690000,1,1,1,1,0
56,1497693600,1,1,1,1,0
57,1497697200,1,1,1,1,0
58,1497700800,1,1,1,1,0
59,1497704400,1,1,1,1,0
60,1497708000,1,1,1,1,0
61,1497711600,1,1,1,1,0
62,1497715200,1,1,1,1,0
63,1497718800,0.1,0.1,0.1,0.1,1
64,1497722400,0.1,0.1,0.1,0.1,0
65,1497726000,0.1,0.1,0.1,0.1,0
66,1497729600,0.1,0.1,0.1,0.1,0
67,1497733200,0.1,0.1,0.1,0.1,0
68,1497736800,0.1,0.1,0.1,0.1,0
69,1497740400,0.1,0.1,0.1,0.1,0
70,1497744000,0.1,0.1,0.1,0.1,0
71,1497747600,0.1,0.1,0.1,0.1,0
72,1497751200,0.1,0.1,0.1,0.1,0
73,1497754800,0.1,0.1,0.1,0.1,0
74,1497758400,0.1,0.1,0.1,0.1,0
75,1497762000,0.1,0.1,0.1,0.1,0
76,1497765600,0.1,0.1,0.1,0.1,0
77,1497769200,0.1,0.1,0.1,0.1,0
78,1497772800,0.1,0.1,0.1,0.1,0
79,1497776400,0.1,0.1,0.1,0.1,0
80,1497780000,0.1,0.1,0.1,0.1,0
81,1497783600,0.1,0.1,0.1,0.1,0
82,1497787200,0.1,0.1,0.1,0.1,0
83,1497790800,0.1,0.1,0.1,0.1,0
84,1497794400,0.1,0.1,0.1,0.1,0
85,1497798000,0.1,0.1,0.1,0.1,0
86,1497801600,0.1,0.1,0.1,0.1,0
87,1497805200,0.1,0.1,0.1,0.1,0
88,1497808800,0.1,0.1,0.1,0.1,0
89,1497812400,0.1,0.1,0.1,0.1,0
90,1497816000,0.1,0.1,0.1,0.1,0
91,1497819600,0.1,0.1,0.1,0.1,0
92,1497823200,0.1,0.1,0.1,0.1,0
93,1497826800,0.1,0.1,0.1,0.1,0
94,1497830400,0.1,0.1,0.1,0.1,0
95,1497834000,0.1,0.1,0.1,0.1,0
96,1497837600,0.1,0.1,0.1,0.1,0
97,1497841200,0.1,0.1,0.1,0.1,0
98,1497844800,0.1,0.1,0.1,0.1,0
99,1497848400,0.1,0.1,0.1,0.1,0
100,1497852000,0.1,0.1,0.1,0.1,0
101,1497855600,0.1,0.1,0.1,0.1,0
102,1497859200,0.1,0.1,0.1,0.1,0
103,1497862800,0.1,0.1,0.1,0.1,0
104,1497866400,0.1,0.1,0.1,0.1,0
105,1497870000,0.1,0.1,0.1,0.1,0
106,1497873600,0.1,0.1,0.1,0.1,0
107,1497877200,0.1,0.1,0.1,0.1,0
108,1497880800,0.1,0.1,0.1,0.1,0
109,1497884400,0.1,0.1,0.1,0.1,0
110,1497888000,0.1,0.1,0.1,0.1,0
111,1497891600,0.1,0.1,0.1,0.1,0
112,1497895200,0.1,0.1,0.1,0.1,0
113,1497898800,0.1,0.1,0.1,0.1,0
114,1497902400,0.1,0.1,0.1,0.1,0
115,1497906000,0.1,0.1,0.1,0.1,0
116,1497909600,0.1,0.1,0.1,0.1,0
117,1497913200,0.1,0.1,0.1,0.1,0
118,1497916800,0.1,0.1,0.1,0.1,0
119,1497920400,0.1,0.1,0.1,0.1,0
120,1497924000,0.1,0.1,0.1,0.1,0
121,1497927600,0.1,0.1,0.1,0.1,0
122,1497931200,0.1,0.1,0.1,0.1,0
123,1497934800,0.1,0.1,0.1,0.1,0
124,1497938400,0.1,0.1,0.1,0.1,0
125,1497942000,0.1,0.1,0.1,0.1,0
126,1497945600,0.1,0.1,0.1,0.1,0
127,1497949200,0.1,0.1,0.1,0.1,0
128,1497952800,0.1,0.1,0.1,0.1,0
129,1497956400,0.1,0.1,0.1,0.1,0
130,1497960000,0.1,0.1,0.1,0.1,0
131,1497963600,0.1,0.1,0.1,0.1,0
132,1497967200,0.1,0.1,0.1,0.1,0
133,1497970800,0.1,0.1,0.1,0.1,0
134,1497974400,0.1,0.1,0.1,0.1,0
135,1497978000,0.1,0.1,0.1,0.1,0
136,1497981600,0.1,0.1,0.1,0.1,0
137,1497985200,0.1,0.1,0.1,0.1,0
138,1497988800,0.1,0.1,0.1,0.1,0
139,1497992400,0.1,0.1,0.1,0.1,0
140,1497996000,0.1,0.1,0.1,0.1,0
141,1497999600,0.1,0.1,0.1,0.1,0
142,1498003200,0.1,0.1,0.1,0.1,0
143,1498006800,0.1,0.1,0.1,0.1,0
144,1498010400,0.1,0.1,0.1,0.1,0
145,1498014000,0.1,0.1,0.1,0.1,0
146,1498017600,0.1,0.1,0.1,0.1,0
147,1498021200,0.1,0.1,0.1,0.1,0
148,1498024800,0.1,0.1,0.1,0.1,0
149,1498028400,0.3,0.3,0.3,0.3,0.3603
150,1498032000,0.3,0.3,0.3,0.3,0
151,1498035600,0.3,0.3,0.3,0.3,0
152,1498039200,0.3,0.3,0.3,0.3,0
153,1498042800,0.3,0.3,0.3,0.3,0
154,1498046400,0.3,0.3,0.3,0.3,0
155,1498050000,0.3,0.3,0.3,0.3,0
156,1498053600,0.3,0.3,0.3,0.3,0
157,1498057200,0.3,0.3,0.3,0.3,0
158,1498060800,0.3,0.3,0.3,0.3,0
159,1498064400,0.3,0.3,0.3,0.3,0
160,1498068000,0.3,0.3,0.3,0.3,0
161,1498071600,0.3,0.3,0.3,0.3,0
162,1498075200,0.3,0.3,0.3,0.3,0
163,1498078800,0.3,0.3,0.3,0.3,0
164,1498082400,0.3,0.3,0.3,0.3,0
165,1498086000,0.3,0.3,0.3,0.3,0
166,1498089600,0.3,0.3,0.3,0.3,0
167,1498093200,0.3,0.3,0.3,0.3,0
168,1498096800,0.3,0.3,0.3,0.3,0
169,1498100400,0.3,0.3,0.3,0.3,0
170,1498104000,0.3,0.3,0.3,0.3,0
171,1498107600,0.3,0.3,0.3,0.3,0
172,1498111200,0.3,0.3,0.3,0.3,0
173,1498114800,0.3,0.3,0.3,0.3,0
174,1498118400,0.3,0.3,0.3,0.3,0
175,1498122000,0.3,0.3,0.3,0.3,0
176,1498125600,0.3,0.3,0.3,0.3,0
177,1498129200,0.3,0.3,0.3,0.3,0
178,1498132800,0.3,0.3,0.3,0.3,0
179,1498136400,0.3,0.3,0.3,0.3,0
180,1498140000,0.3,0.3,0.3,0.3,0
181,1498143600,0.3,0.3,0.3,0.3,0
182,1498147200,0.3,0.3,0.3,0.3,0
183,1498150800,0.3,0.3,0.3,0.3,0
184,1498154400,0.3,0.3,0.3,0.3,0
185,1498158000,0.3,0.3,0.3,0.3,0
186,1498161600,0.3,0.3,0.3,0.3,0
187,1498165200,0.3,0.3,0.3,0.3,0
188,1498168800,0.3,0.3,0.3,0.3,0
189,1498172400,0.3,0.3,0.3,0.3,0
190,1498176000,0.3,0.3,0.3,0.3,0
191,1498179600,0.3,0.3,0.3,0.3,0
192,1498183200,0.3,0.3,0.3,0.3,0
193,1498186800,0.3,0.3,0.3,0.3,0
194,1498190400,0.3,0.3,0.3,0.3,0
195,1498194000,0.3,0.3,0.3,0.3,0
196,1498197600,0.3,0.3,0.3,0.3,0
197,1498201200,0.1,0.1,0.1,0.1,0.408
198,1498204800,0.1,0.1,0.1,0.1,0
199,1498208400,0.1,0.1,0.1,0.1,0
200,1498212000,0.1,0.1,0.1,0.1,0
201,1498215600,0.1,0.1,0.1,0.1,0
202,1498219200,0.1,0.1,0.1,0.1,0
203,1498222800,0.1,0.1,0.1,0.1,0
204,1498226400,0.1,0.1,0.1,0.1,0
205,1498230000,0.1,0.1,0.1,0.1,0
206,1498233600,0.1,0.1,0.1,0.1,0
207,1498237200,0.1,0.1,0.1,0.1,0
208,1498240800,0.1,0.1,0.1,0.1,0
209,1498244400,0.1,0.1,0.1,0.1,0
210,1498248000,0.1,0.1,0.1,0.1,0
211,1498251600,0.1,0.1,0.1,0.1,0
212,1498255200,0.1,0.1,0.1,0.1,0
213,1498258800,0.1,0.1,0.1,0.1,0
214,1498262400,0.1,0.1,0.1,0.1,0
215,1498266000,0.1,0.1,0.1,0.1,0
216,1498269600,0.1,0.1,0.1,0.1,0
217,1498273200,0.1,0.1,0.1,0.1,0
218,1498276800,0.1,0.1,0.1,0.1,0
219,1498280400,0.1,0.1,0.1,0.1,0
220,1498284000,0.1,0.1,0.1,0.1,0
221,1498287600,0.1,0.1,0.1,0.1,0
222,1498291200,0.1,0.1,0.1,0.1,0
223,1498294800,0.1,0.1,0.1,0.1,0
224,1498298400,0.1,0.1,0.1,0.1,0
225,1498302000,0.1,0.1,0.1,0.1,0
226,1498305600,0.1,0.1,0.1,0.1,0
227,1498309200,0.1,0.1,0.1,0.1,0
228,1498312800,0.1,0.1,0.1,0.1,0
229,1498316400,0.1,0.1,0.1,0.1,0
230,1498320000,0.1,0.1,0.1,0.1,0
231,1498323600,0.1,0.1,0.1,0.1,0
232,1498327200,0.1,0.1,0.1,0.1,0
233,1498330800,0.1,0.1,0.1,0.1,0
234,1498334400,0.1,0.1,0.1,0.1,0
235,1498338000,0.1,0.1,0.1,0.1,0
236,1498341600,0.1,0.1,0.1,0.1,0
237,1498345200,0.1,0.1,0.1,0.1,0
238,1498348800,0.1,0.1,0.1,0.1,0
239,1498352400,0.1,0.1,0.1,0.1,0
240,1498356000,0.1,0.1,0.1,0.1,0
241,1498359600,0.1,0.1,0.1,0.1,0
242,1498363200,0.1,0.1,0.1,0.1,0
243,1498366800,0.1,0.1,0.1,0.1,0
244,1498370400,0.1,0.1,0.1,0.1,0
245,1498374000,0.1,0.1,0.1,0.1,0
246,1498377600,0.1,0.1,0.1,0.1,0
247,1498381200,0.1,0.1,0.1,0.1,0
248,1498384800,0.1,0.1,0.1,0.1,0
249,1498388400,0.1,0.1,0.1,0.1,0
250,1498392000,0.1,0.1,0.1,0.1,0
251,1498395600,0.1,0.1,0.1,0.1,0
252,1498399200,0.1,0.1,0.1,0.1,0
253,1498402800,0.1,0.1,0.1,0.1,0
254,1498406400,0.1,0.1,0.1,0.1,0
255,1498410000,0.1,0.1,0.1,0.1,0
256,1498413600,0.1,0.1,0.1,0.1,0
257,1498417200,0.1,0.1,0.1,0.1,0
258,1498420800,0.1,0.1,0.1,0.1,0
259,1498424400,0.1,0.1,0.1,0.1,0
260,1498428000,0.1,0.1,0.1,0.1,0
261,1498431600,0.1,0.1,0.1,0.1,0
262,1498435200,0.1,0.1,0.1,0.1,0
263,1498438800,0.1,0.1,0.1,0.1,0
264,1498442400,0.1,0.1,0.1,0.1,0
265,1498446000,0.1,0.1,0.1,0.1,0
266,1498449600,0.1,0.1,0.1,0.1,0
267,1498453200,0.1,0.1,0.1,0.1,0
268,1498456800,0.1,0.1,0.1,0.1,0
269,1498460400,0.1,0.1,0.1,0.1,0
270,1498464000,0.1,0.1,0.1,0.1,0
271,1498467600,0.1,0.1,0.1,0.1,0
272,1498471200,0.1,0.1,0.1,0.1,0
273,1498474800,0.1,0.1,0.1,0.1,0
274,1498478400,0.1,0.1,0.1,0.1,0
275,1498482000,0.1,0.1,0.1,0.1,0
276,1498485600,0.1,0.1,0.1,0.1,0
277,1498489200,0.1,0.1,0.1,0.1,0
278,1498492800,0.1,0.1,0.1,0.1,0
279,1498496400,0.1,0.1,0.1,0.1,0
280,1498500000,0.1,0.1,0.1,0.1,0
281,1498503600,0.1,0.1,0.1,0.1,0
282,1498507200,0.1,0.1,0.1,0.1,0
283,1498510800,0.1,0.1,0.1,0.1,0
284,1498514400,0.1,0.1,0.1,0.1,0
285,1498518000,0.1,0.1,0.1,0.1,0
286,1498521600,0.1,0.1,0.1,0.1,0
287,1498525200,0.1,0.1,0.1,0.1,0
288,1498528800,0.1,0.1,0.1,0.1,0
289,1498532400,0.1,0.1,0.1,0.1,0
290,1498536000,0.1,0.1,0.1,0.1,0
291,1498539600,0.1,0.1,0.1,0.1,0
292,1498543200,0.1,0.1,0.1,0.1,0
293,1498546800,0.1,0.1,0.1,0.1,0
294,1498550400,0.1,0.1,0.1,0.1,0
295,1498554000,0.1,0.1,0.1,0.1,0
296,1498557600,0.1,0.1,0.1,0.1,0
297,1498561200,0.1,0.1,0.1,0.1,0
298,1498564800,0.1,0.1,0.1,0.1,0
299,1498568400,0.1,0.1,0.1,0.1,0
300,1498572000,0.1,0.1,0.1,0.1,0
301,1498575600,0.1,0.1,0.1,0.1,0
302,1498579200,0.1,0.1,0.1,0.1,0
303,1498582800,0.1,0.1,0.1,0.1,0
304,1498586400,0.1,0.1,0.1,0.1,0
305,1498590000,0.1,0.1,0.1,0.1,0
306,1498593600,0.1,0.1,0.1,0.1,0
307,1498597200,0.1,0.1,0.1,0.1,0
308,1498600800,0.1,0.1,0.1,0.1,0
309,1498604400,0.1,0.1,0.1,0.1,0
310,1498608000,0.1,0.1,0.1,0.1,0
311,1498611600,0.1,0.1,0.1,0.1,0
312,1498615200,0.1,0.1,0.1,0.1,0
313,1498618800,0.1,0.1,0.1,0.1,0
314,1498622400,0.1,0.1,0.1,0.1,0
315,1498626000,0.1,0.1,0.1,0.1,0
316,1498629600,0.1,0.1,0.1,0.1,0
317,1498633200,0.1,0.1,0.1,0.1,0
318,1498636800,0.1,0.1,0.1,0.1,0
319,1498640400,0.1,0.1,0.1,0.1,0
320,1498644000,0.1,0.1,0.1,0.1,0
321,1498647600,0.1,0.1,0.1,0.1,0
322,1498651200,0.1,0.1,0.1,0.1,0
323,1498654800,0.1,0.1,0.1,0.1,0
324,1498658400,0.1,0.1,0.1,0.1,0
325,1498662000,0.1,0.1,0.1,0.1,0
326,1498665600,0.1,0.1,0.1,0.1,0
