,time,open,close,high,low,vol
0,1498183200,2800,2796.36,2830,2784.97,157.3368
1,1498190400,2796.36,2825.53,2825.53,2768.09,276.4482
2,1498197600,2825.53,2811.96,2853.2,2791.97,271.5439
3,1498204800,2811.96,2800.39,2849.11,2789.88,245.2553
4,1498212000,2800.39,2807.55,2825.73,2778.37,241.9066
5,1498219200,2807.55,2791.96,2815.92,2772.81,222.234
6,1498226400,2791.96,2806.84,2809.98,2789.07,190.5254
7,1498233600,2806.84,2790.54,2814.32,2775.47,227.9984
8,1498240800,2790.54,2787.28,2794.49,2772.58,278.7834
9,1498248000,2785.11,2791.27,2796.14,2772.83,294.1178
10,1498255200,2791.27,2770.43,2798.42,2770,300.3844
11,1498262400,2770.43,2768.12,2823.07,2767.54,301.9808
12,1498269600,2768.12,2780.6,2781.97,2766.43,274.4548
13,1498276800,2780.6,2764.63,2780.82,2746.04,289.5428
14,1498284000,2764.63,2761.14,2772.73,2752.75,249.1332
15,1498291200,2761.14,2746.2,2764.9,2717.57,254.6201
16,1498298400,2746.2,2750.61,2751.47,2720.56,240.6195
17,1498305600,2750.61,2739.48,2765.81,2717.89,250.7984
18,1498312800,2739.48,2742.38,2749.85,2697.88,235.2032
19,1498320000,2742.38,2726.54,2758.71,2700.35,257.6669
20,1498327200,2726.54,2711.21,2736.52,2706.12,300.2245
21,1498334400,2711.21,2723.58,2759.3,2705.22,202.7238
22,1498341600,2723.58,2722.48,2750.38,2687.82,329.5522
23,1498348800,2722.48,2688.83,2726.65,2679.74,387.6686
24,1498356000,2688.83,2603.06,2718.95,2590.15,290.6966
25,1498363200,2603.06,2637,2659.79,2592.24,278.9369
26,1498370400,2637,2594.04,2647.95,2592.12,282.7646
27,1498377600,2594.04,2633.91,2640.17,2590.2,271.8346
28,1498384800,2633.91,2643.39,2681.22,2616.51,250.194
29,1498392000,2645.56,2651.03,2678.69,2641.55,226.7375
30,1498399200,2651.03,2591.98,2664.5,2573.16,204.8368
